text,id,date
@swiggy_in @SwiggyCares  when did you start collaboration with @ZomatoIN @zomatocare ??? https://t.co/jXBN72MkpJ,1171430844449222657#,Tue Sep 10 14:30:52 +0000 2019
"RT @UjjwalJ46376698: Dear @swiggy_in @SwiggyCares , i just received your order as I had ordered pizzas from @dominos in which both of the p…",1171430824354316294#,Tue Sep 10 14:30:47 +0000 2019
RT @vinodkapri: वित्त मंत्री का अगला बयान आएगा कि Oyo rooms की वजह से रिएल एस्टेट में मंदी  और Zomato / Swiggy की वजह से रेस्टोरेंट में मं…,1171430799557574657#,Tue Sep 10 14:30:41 +0000 2019
"RT @MaharashtraPMC: ऑटोमोबाइल सेक्टर में मंदी पर वित्त मंत्री का बयान, ओला-उबर की वजह से ऑटो सेक्टर में मंदी
अगर कल रियल इस्टेट में मंदी के…",1171430765269147648#,Tue Sep 10 14:30:33 +0000 2019
Poor customer support from @swiggy_in @SwiggyCares,1171430759158046720#,Tue Sep 10 14:30:31 +0000 2019
"RT @CAPratikKarpe: Zomato’s greed, alleged wilful misinterpretation, arbitrary decisions and Swiggy’s complicity in potential data theft ht…",1171430734780715008#,Tue Sep 10 14:30:25 +0000 2019
RT @vinodkapri: वित्त मंत्री का अगला बयान आएगा कि Oyo rooms की वजह से रिएल एस्टेट में मंदी  और Zomato / Swiggy की वजह से रेस्टोरेंट में मं…,1171430720599805952#,Tue Sep 10 14:30:22 +0000 2019
@swiggy_in please respond im sick,1171430715499507717#,Tue Sep 10 14:30:21 +0000 2019
RT @vinodkapri: वित्त मंत्री का अगला बयान आएगा कि Oyo rooms की वजह से रिएल एस्टेट में मंदी  और Zomato / Swiggy की वजह से रेस्टोरेंट में मं…,1171430603461283843#,Tue Sep 10 14:29:54 +0000 2019
RT @vinodkapri: वित्त मंत्री का अगला बयान आएगा कि Oyo rooms की वजह से रिएल एस्टेट में मंदी  और Zomato / Swiggy की वजह से रेस्टोरेंट में मं…,1171430598260350976#,Tue Sep 10 14:29:53 +0000 2019
"RT @MaharashtraPMC: ऑटोमोबाइल सेक्टर में मंदी पर वित्त मंत्री का बयान, ओला-उबर की वजह से ऑटो सेक्टर में मंदी
अगर कल रियल इस्टेट में मंदी के…",1171430421520740352#,Tue Sep 10 14:29:11 +0000 2019
"@swiggy_in waiting for my food now more then 1hr, delivery guy is roaming nearby but dsnt want to deliver to me and instead searching for someone whose address is not correct. And help center jharna closes my chat midway...
Go to hell with 60% off going back to @ZomatoIN https://t.co/KjdKRoDPgx",1171430387509121024#,Tue Sep 10 14:29:03 +0000 2019
"Our FM @nsitharaman says auto sector sales down due to ola and Uber..Agreed, real estate is down as people started using OYO, agriculture sector  is down as people started ordering food from swiggy and zomato.",1171430270345416704#,Tue Sep 10 14:28:35 +0000 2019
@amazonpay @swiggy The refund is not reflecting yet. Please check and let me know. https://t.co/QYcjC3OAQ3,1171430264859328517#,Tue Sep 10 14:28:33 +0000 2019
"Swiggy और KFC बंद होना चाहिए। शुद्ध शाकाहारी व्यक्ति को मांसाहारी भोजन परोस रहे हैं। हमारे बिश्रोई समाज के खिलाफ है
@swiggy_in  @kfc",1171430209649696771#,Tue Sep 10 14:28:20 +0000 2019
"RT @BodkheShilpa: ऑटोमोबाइल सेक्टर में मंदी पर वित्त मंत्री का बयान, ओला-उबर की वजह से ऑटो सेक्टर में मंदी
अगर कल रियल इस्टेट में मंदी के…",1171430205409202187#,Tue Sep 10 14:28:19 +0000 2019
"RT @BodkheShilpa: ऑटोमोबाइल सेक्टर में मंदी पर वित्त मंत्री का बयान, ओला-उबर की वजह से ऑटो सेक्टर में मंदी
अगर कल रियल इस्टेट में मंदी के…",1171430166754512896#,Tue Sep 10 14:28:10 +0000 2019
"RT @muglikar_: Greed of Zomato and the complicity of Swiggy in potential data theft.

A very very serious issue being raised by @mirchagali…",1171430127806238720#,Tue Sep 10 14:28:01 +0000 2019
RT @vinodkapri: वित्त मंत्री का अगला बयान आएगा कि Oyo rooms की वजह से रिएल एस्टेट में मंदी  और Zomato / Swiggy की वजह से रेस्टोरेंट में मं…,1171430121552531461#,Tue Sep 10 14:27:59 +0000 2019
"ऑटोमोबाइल सेक्टर में मंदी पर वित्त मंत्री का बयान, ओला-उबर की वजह से ऑटो सेक्टर में मंदी
अगर कल रियल इस्टेट में मंदी के लिये #OYOROOMS_GOBIBO को और खाने के उत्पाद अनाज मे मंदी के लिये #ZOMATO_SWIGGY को जिम्मेदार ठहराये तो चौकियेंगा नही यह वित्तमंञी है! https://t.co/VYMIdMbkH3",1171430115672088578#,Tue Sep 10 14:27:58 +0000 2019
"RT @MaharashtraPMC: ऑटोमोबाइल सेक्टर में मंदी पर वित्त मंत्री का बयान, ओला-उबर की वजह से ऑटो सेक्टर में मंदी
अगर कल रियल इस्टेट में मंदी के…",1171430049414647808#,Tue Sep 10 14:27:42 +0000 2019
"RT @OpIndia_com: Zomato’s greed, alleged wilful misinterpretation, arbitrary decisions and Swiggy’s complicity in potential data theft

Sho…",1171430043454541831#,Tue Sep 10 14:27:41 +0000 2019
RT @vinodkapri: वित्त मंत्री का अगला बयान आएगा कि Oyo rooms की वजह से रिएल एस्टेट में मंदी  और Zomato / Swiggy की वजह से रेस्टोरेंट में मं…,1171430017407930368#,Tue Sep 10 14:27:34 +0000 2019
"The FDA commissioner said if FBOs failed to ensure the hygiene rating by 31 October, appropriate action would be initiated. #Chandigarh #Punjab #FDA #Zomato #Swiggy #UberEATS #foodpanda
https://t.co/C79XxADsBs",1171429976005963777#,Tue Sep 10 14:27:25 +0000 2019
"Zomato’s greed, alleged wilful misinterpretation, arbitrary decisions and Swiggy’s complicity in potential data theft https://t.co/c1OqMWcXhW via @opindia_com 
Excellent Article by @mirchagalib &amp; @MatruBhakt ji #ZomatoExposed",1171429960789057548#,Tue Sep 10 14:27:21 +0000 2019
RT @vinodkapri: वित्त मंत्री का अगला बयान आएगा कि Oyo rooms की वजह से रिएल एस्टेट में मंदी  और Zomato / Swiggy की वजह से रेस्टोरेंट में मं…,1171429867042140167#,Tue Sep 10 14:26:59 +0000 2019
"RT @MaharashtraPMC: ऑटोमोबाइल सेक्टर में मंदी पर वित्त मंत्री का बयान, ओला-उबर की वजह से ऑटो सेक्टर में मंदी
अगर कल रियल इस्टेट में मंदी के…",1171429851393249282#,Tue Sep 10 14:26:55 +0000 2019
RT @vinodkapri: वित्त मंत्री का अगला बयान आएगा कि Oyo rooms की वजह से रिएल एस्टेट में मंदी  और Zomato / Swiggy की वजह से रेस्टोरेंट में मं…,1171429732321091585#,Tue Sep 10 14:26:26 +0000 2019
"पनीर बटर मसाला 
हांडी के साथ आपके घर पनीर बटर मसाला आएगी
हंडी उदयपुर 
कॉल करें - 7340000426 
(Free Home Delivery) __स्विग्गी 40%off

या ऑनलाइन आर्डर करें और पाएं 40 परसेंट डिस्काउंट इस लिंक पर क्लिक करें - 
https://t.co/2IorqL7VGm https://t.co/uxozXGibw2",1171429691267280901#,Tue Sep 10 14:26:17 +0000 2019
"If you do not take immediate action @swiggy_in, I will have to seek police support against you and your delivery executive. I felt threatened.",1171429691086929921#,Tue Sep 10 14:26:17 +0000 2019
"Hey @swiggy_in your delivery executive for order number #51197714302 first argued with me on phone about the location. I tried my best to describe it to him as he argued on. Then when he delivered I told him that I'll have to report him, he started cussing &amp; threatening. (1/2)",1171429688603856896#,Tue Sep 10 14:26:16 +0000 2019
RT @vinodkapri: वित्त मंत्री का अगला बयान आएगा कि Oyo rooms की वजह से रिएल एस्टेट में मंदी  और Zomato / Swiggy की वजह से रेस्टोरेंट में मं…,1171429675597303808#,Tue Sep 10 14:26:13 +0000 2019
RT @vinodkapri: वित्त मंत्री का अगला बयान आएगा कि Oyo rooms की वजह से रिएल एस्टेट में मंदी  और Zomato / Swiggy की वजह से रेस्टोरेंट में मं…,1171429668630589440#,Tue Sep 10 14:26:11 +0000 2019
RT @vinodkapri: वित्त मंत्री का अगला बयान आएगा कि Oyo rooms की वजह से रिएल एस्टेट में मंदी  और Zomato / Swiggy की वजह से रेस्टोरेंट में मं…,1171429659877072897#,Tue Sep 10 14:26:09 +0000 2019
RT @vinodkapri: वित्त मंत्री का अगला बयान आएगा कि Oyo rooms की वजह से रिएल एस्टेट में मंदी  और Zomato / Swiggy की वजह से रेस्टोरेंट में मं…,1171429640482607106#,Tue Sep 10 14:26:05 +0000 2019
"ऑटोमोबाइल सेक्टर में मंदी पर वित्त मंत्री का बयान, ओला-उबर की वजह से ऑटो सेक्टर में मंदी
अगर कल रियल इस्टेट में मंदी के लिये #OYOROOMS_GOBIBO को और खाने के उत्पाद अनाज मे मंदी के लिये #ZOMATO_SWIGGY को जिम्मेदार ठहराये तो चौकियेंगा नही यह वित्तमंञी है! @MahilaCongress @INCIndia https://t.co/6ompZ7MEpK",1171429635386556417#,Tue Sep 10 14:26:03 +0000 2019
RT @vinodkapri: वित्त मंत्री का अगला बयान आएगा कि Oyo rooms की वजह से रिएल एस्टेट में मंदी  और Zomato / Swiggy की वजह से रेस्टोरेंट में मं…,1171429583079370754#,Tue Sep 10 14:25:51 +0000 2019
RT @vinodkapri: वित्त मंत्री का अगला बयान आएगा कि Oyo rooms की वजह से रिएल एस्टेट में मंदी  और Zomato / Swiggy की वजह से रेस्टोरेंट में मं…,1171429554411360257#,Tue Sep 10 14:25:44 +0000 2019
RT @vinodkapri: वित्त मंत्री का अगला बयान आएगा कि Oyo rooms की वजह से रिएल एस्टेट में मंदी  और Zomato / Swiggy की वजह से रेस्टोरेंट में मं…,1171429498580897798#,Tue Sep 10 14:25:31 +0000 2019
RT @vinodkapri: वित्त मंत्री का अगला बयान आएगा कि Oyo rooms की वजह से रिएल एस्टेट में मंदी  और Zomato / Swiggy की वजह से रेस्टोरेंट में मं…,1171428928629571587#,Tue Sep 10 14:23:15 +0000 2019
Very bad experience with zomato today. Ordered 2 different restaurants one was delivered and second was told wrong address.. uninstall app never order again.. @aajtak @ZomatoIN @Zomato @swiggy_in @ZeeNews @PMOIndia @SilkiTV @AmitShah https://t.co/JiUkfWzD43,1171428857913561088#,Tue Sep 10 14:22:58 +0000 2019
RT @vinodkapri: वित्त मंत्री का अगला बयान आएगा कि Oyo rooms की वजह से रिएल एस्टेट में मंदी  और Zomato / Swiggy की वजह से रेस्टोरेंट में मं…,1171428793111601153#,Tue Sep 10 14:22:43 +0000 2019
"Order #50425960339 Refund my amount @swiggy_in . Fooling me from Past 10 Days. Worst Customer support  , we have to wait long for replies. @SwiggyCares  @harshamjty",1171428783724744708#,Tue Sep 10 14:22:40 +0000 2019
@SwiggyCares go to your inbox and check #foodies  check my tweets and all this what swiggy has done their customer service now threatens on the phone https://t.co/rJWiY2OWZ5,1171428749813768194#,Tue Sep 10 14:22:32 +0000 2019
RT @vinodkapri: वित्त मंत्री का अगला बयान आएगा कि Oyo rooms की वजह से रिएल एस्टेट में मंदी  और Zomato / Swiggy की वजह से रेस्टोरेंट में मं…,1171428737788694532#,Tue Sep 10 14:22:29 +0000 2019
RT @pbhageria: @ShilpiSinghINC वित्त मंत्री का अगला बयान आएगा कि Oyo rooms की वजह से रिएल एस्टेट में मंदी  और Zomato / Swiggy की वजह से रे…,1171428492853927939#,Tue Sep 10 14:21:31 +0000 2019
RT @vinodkapri: वित्त मंत्री का अगला बयान आएगा कि Oyo rooms की वजह से रिएल एस्टेट में मंदी  और Zomato / Swiggy की वजह से रेस्टोरेंट में मं…,1171428390328356864#,Tue Sep 10 14:21:06 +0000 2019
"RT @BATOLEBAZI: Bhakts can blame followings:- 

For automobile sector-Ola &amp; Uber

For Catering &amp; Hospitality- Zomato &amp; Swiggy

For Textile-…",1171428385605615616#,Tue Sep 10 14:21:05 +0000 2019
RT @vinodkapri: वित्त मंत्री का अगला बयान आएगा कि Oyo rooms की वजह से रिएल एस्टेट में मंदी  और Zomato / Swiggy की वजह से रेस्टोरेंट में मं…,1171428355654082561#,Tue Sep 10 14:20:58 +0000 2019
@SwiggyCares Never trust @SwiggyCares yesterday their executive promised me refund and compensation coupon total of ₹150 but then just initiated coupon and never initiated the refund. Now the swiggy team is telling me you can't get refund because we have given ₹50 coupon to you.,1171428152431656964#,Tue Sep 10 14:20:10 +0000 2019
"@swiggy_in
Dear Swiggy,
                       We love to order food via swiggy. Your services are hassle free but when it comes to refund you guys have been an eye opener to me.
Even international refunds are quicker than you.I am still waiting for my refund. https://t.co/eIR2RFiuMd",1171428023712698371#,Tue Sep 10 14:19:39 +0000 2019
@swiggy_in @SwiggyCares  Your customer care executive and process is very hard to understand. I talked with couple of customer executives and everyone's answer is different and false. @jagograhakjago Please assist me how to take legal action against them.,1171427921380003840#,Tue Sep 10 14:19:15 +0000 2019
@swiggy_in @SwiggyCares Hey the problem is solved i was very dissatisfied with what happened thanks for ur service n quick response💕🙏 https://t.co/dunfa0RU7V https://t.co/6dX97inRuo,1171427902962880513#,Tue Sep 10 14:19:10 +0000 2019
"Ordered @ 7:30 today and it's on the way @Zomato  your awsome !! 

@SwiggyCares @swiggy_in  learn something from @Zomato  they know how to treat their customer ! @SwiggyCares  is worst day by day ! https://t.co/PmrGPoeggW https://t.co/3EM3Al52SM",1171427732774764560#,Tue Sep 10 14:18:30 +0000 2019
RT @vinodkapri: वित्त मंत्री का अगला बयान आएगा कि Oyo rooms की वजह से रिएल एस्टेट में मंदी  और Zomato / Swiggy की वजह से रेस्टोरेंट में मं…,1171427579019943936#,Tue Sep 10 14:17:53 +0000 2019
"@swiggy_in @SwiggyCares yet another time you have fucked my transactions thrice in a row. You need to be felicitated for most ridiculous payment interface award 🙏
God know why you always choose me. Also, can you please let me know when the online payment is refunded in 4 days?",1171427488263630848#,Tue Sep 10 14:17:31 +0000 2019
@gauravujay_raj @UberEats @swiggy_in @Zomato That still may be possible  but because of these services can potato sales go down?,1171427470936956942#,Tue Sep 10 14:17:27 +0000 2019
RT @vinodkapri: वित्त मंत्री का अगला बयान आएगा कि Oyo rooms की वजह से रिएल एस्टेट में मंदी  और Zomato / Swiggy की वजह से रेस्टोरेंट में मं…,1171427409620434950#,Tue Sep 10 14:17:13 +0000 2019
RT @vinodkapri: वित्त मंत्री का अगला बयान आएगा कि Oyo rooms की वजह से रिएल एस्टेट में मंदी  और Zomato / Swiggy की वजह से रेस्टोरेंट में मं…,1171427354658295810#,Tue Sep 10 14:17:00 +0000 2019
RT @swiggy_in: Hunger got you snapping out of control? Order on Swiggy and get delicious food delivered in a snap!,1171427248227766274#,Tue Sep 10 14:16:34 +0000 2019
"RT @muglikar_: Greed of Zomato and the complicity of Swiggy in potential data theft.

A very very serious issue being raised by @mirchagali…",1171427248148078593#,Tue Sep 10 14:16:34 +0000 2019
RT @vinodkapri: वित्त मंत्री का अगला बयान आएगा कि Oyo rooms की वजह से रिएल एस्टेट में मंदी  और Zomato / Swiggy की वजह से रेस्टोरेंट में मं…,1171427208444833792#,Tue Sep 10 14:16:25 +0000 2019
RT @vinodkapri: वित्त मंत्री का अगला बयान आएगा कि Oyo rooms की वजह से रिएल एस्टेट में मंदी  और Zomato / Swiggy की वजह से रेस्टोरेंट में मं…,1171427198051311616#,Tue Sep 10 14:16:22 +0000 2019
swiggy making sure zomato customers are shifted to them.,1171427193097863171#,Tue Sep 10 14:16:21 +0000 2019
वित्त मंत्री का अगला बयान आएगा कि Oyo rooms की वजह से रिएल एस्टेट में मंदी  और Zomato / Swiggy की वजह से रेस्टोरेंट में मंदी आई है।@@@@ copy####,1171427184453373954#,Tue Sep 10 14:16:19 +0000 2019
RT @vinodkapri: वित्त मंत्री का अगला बयान आएगा कि Oyo rooms की वजह से रिएल एस्टेट में मंदी  और Zomato / Swiggy की वजह से रेस्टोरेंट में मं…,1171427180762423297#,Tue Sep 10 14:16:18 +0000 2019
"@UberEats, @swiggy_in and @Zomato are affecting restaurant dine-in sales.🤐 https://t.co/sTXpiTFjCL",1171427091872546823#,Tue Sep 10 14:15:57 +0000 2019
RT @vinodkapri: वित्त मंत्री का अगला बयान आएगा कि Oyo rooms की वजह से रिएल एस्टेट में मंदी  और Zomato / Swiggy की वजह से रेस्टोरेंट में मं…,1171426956706926592#,Tue Sep 10 14:15:25 +0000 2019
@SwiggyCares @KrithviPapoor Wholesome Swiggy,1171426838754627590#,Tue Sep 10 14:14:57 +0000 2019
RT @vinodkapri: वित्त मंत्री का अगला बयान आएगा कि Oyo rooms की वजह से रिएल एस्टेट में मंदी  और Zomato / Swiggy की वजह से रेस्टोरेंट में मं…,1171426836967915521#,Tue Sep 10 14:14:56 +0000 2019
RT @vinodkapri: वित्त मंत्री का अगला बयान आएगा कि Oyo rooms की वजह से रिएल एस्टेट में मंदी  और Zomato / Swiggy की वजह से रेस्टोरेंट में मं…,1171426677001375746#,Tue Sep 10 14:14:18 +0000 2019
"RT @Sivaji_sk: காஸ் விலை உயர்வுக்கு 
Swiggy Zomato தான் காரணம்.

தங்கம் விலை உயர்வுக்கு 
கவரிங் நகைகளே காரணம்

பெட்ரோல் விலை உயர்வுக்கு 
தீ…",1171426631493144576#,Tue Sep 10 14:14:07 +0000 2019
"@Sanket_Tummod Hello Sanket, we do have our Swiggy POP enabled and it has its own time slots. You keep referring the app for the same. Stay tuned for the next POP slot.

 ^Akanksha",1171426519123496960#,Tue Sep 10 14:13:40 +0000 2019
RT @vinodkapri: वित्त मंत्री का अगला बयान आएगा कि Oyo rooms की वजह से रिएल एस्टेट में मंदी  और Zomato / Swiggy की वजह से रेस्टोरेंट में मं…,1171426476744265733#,Tue Sep 10 14:13:30 +0000 2019
#swiggybigbirthdaybash #swiggy this is what u people are giving on your birthday? worst customer service and worst help,1171426378262007808#,Tue Sep 10 14:13:07 +0000 2019
RT @vinodkapri: वित्त मंत्री का अगला बयान आएगा कि Oyo rooms की वजह से रिएल एस्टेट में मंदी  और Zomato / Swiggy की वजह से रेस्टोरेंट में मं…,1171426137844535296#,Tue Sep 10 14:12:09 +0000 2019
@drsarangbani @Kaalateetham Taxis busy. Traffic jams everywhere. Personal loans offered for every kind of purchase. Children with mobiles. Craze for high-end Mobikes. Cinema show for 2 costs 1K. Yet House full. All wear Designer clothes. T-shirt min. 1K. Credit Cards are on the high. Swiggy is swinging.,1171426073084432384#,Tue Sep 10 14:11:54 +0000 2019
"वित्त मंत्री @nsitharaman का अगला बयान आएगा कि @oyorooms की वजह से रिएल एस्टेट में मंदी  और @Zomato or @swiggy_in की वजह से रेस्टोरेंट में मंदी आई है।
@INCIndia @RahulGandhi @aajtak @ABPNews @UmangSinghar @OfficeOfKNath @IYC @IYCMadhya @jitupatwari @KunalChoudhary_ @srinivasiyc https://t.co/Q7k6lhFN1F",1171425887490699265#,Tue Sep 10 14:11:10 +0000 2019
@news7tamil அப்ப உணவு பொருள் உயர்வுக்கு swiggy zomatoல அதிகமாக ஆர்டர் போடுறது தான் காரணமா..🤔🤔,1171425738093805569#,Tue Sep 10 14:10:34 +0000 2019
"RT @natuyasumi0713: ""伝説黄金丸""

只今リリースしました🚙🚙
この3分間のドライブに是非お付き合いください🚙🚙

拡散して出来るだけ遠くまで運んでくれたら嬉しいです🚙🚙🚙

伝説黄金丸 by A-MEN on #SoundCloud https://t.c…",1171425726416871424#,Tue Sep 10 14:10:31 +0000 2019
"RT @muglikar_: Greed of Zomato and the complicity of Swiggy in potential data theft.

A very very serious issue being raised by @mirchagali…",1171425724525248513#,Tue Sep 10 14:10:31 +0000 2019
"RT @muglikar_: Greed of Zomato and the complicity of Swiggy in potential data theft.

A very very serious issue being raised by @mirchagali…",1171425561563951104#,Tue Sep 10 14:09:52 +0000 2019
"@ChildrenofDelhi @SwiggyCares @swiggy_in Will be difficult for us to do it on our own due to our lack of resources, however even if we Hav do it by going door to door we will do it . So rest assured ..",1171425540651155461#,Tue Sep 10 14:09:47 +0000 2019
"Swiggy's worst payment method

Swiggy pay to it's delivery boys 15rs as minimum pay for an order.
    If we travel for 10km, we get more money but while coming back we have to come without order for 10km.
Swiggy provides food for all over india but cannot provide to it's own dE's https://t.co/SLqIzY1Rlf",1171425292973248512#,Tue Sep 10 14:08:48 +0000 2019
@ChildrenofDelhi @SwiggyCares @swiggy_in However I assure u that even if @swiggy_in is not able to support us the Initiative will be completed .. and we will distribute the 1 lakh orbs .. our commitment is to ensure plantation of one lakh trees this monsoon and we will fulfill it.,1171425285188677634#,Tue Sep 10 14:08:46 +0000 2019
"காஸ் விலை உயர்வுக்கு 
Swiggy Zomato தான் காரணம்.

தங்கம் விலை உயர்வுக்கு 
கவரிங் நகைகளே காரணம்

பெட்ரோல் விலை உயர்வுக்கு 
தீ குளிப்பவர்களே காரணம்

என்னா ஒரு புத்திசாலித்தனம் https://t.co/6ZDJPgLMka",1171425261197217792#,Tue Sep 10 14:08:40 +0000 2019
RT @vinodkapri: वित्त मंत्री का अगला बयान आएगा कि Oyo rooms की वजह से रिएल एस्टेट में मंदी  और Zomato / Swiggy की वजह से रेस्टोरेंट में मं…,1171425215554838528#,Tue Sep 10 14:08:30 +0000 2019
RT @vinodkapri: वित्त मंत्री का अगला बयान आएगा कि Oyo rooms की वजह से रिएल एस्टेट में मंदी  और Zomato / Swiggy की वजह से रेस्टोरेंट में मं…,1171425170369601538#,Tue Sep 10 14:08:19 +0000 2019
"@Memeghnad But I have never seen a restaurant empty even when most people prefer zomato and swiggy
such a silly statement how can she become FM",1171425135753957377#,Tue Sep 10 14:08:11 +0000 2019
"@swiggy_in 
I am a super member and u gave me Chief food officer for last year orders..
Cant find a delivery executive for me at Bopal Ahmedabad.. pls help..am hungry swiggu",1171425131249336327#,Tue Sep 10 14:08:09 +0000 2019
RT @vinodkapri: वित्त मंत्री का अगला बयान आएगा कि Oyo rooms की वजह से रिएल एस्टेट में मंदी  और Zomato / Swiggy की वजह से रेस्टोरेंट में मं…,1171425087888560128#,Tue Sep 10 14:07:59 +0000 2019
RT @vinodkapri: वित्त मंत्री का अगला बयान आएगा कि Oyo rooms की वजह से रिएल एस्टेट में मंदी  और Zomato / Swiggy की वजह से रेस्टोरेंट में मं…,1171425087376908292#,Tue Sep 10 14:07:59 +0000 2019
"RT @OpIndia_com: Zomato’s greed, alleged wilful misinterpretation, arbitrary decisions and Swiggy’s complicity in potential data theft

Sho…",1171424988085096448#,Tue Sep 10 14:07:35 +0000 2019
"RT @muglikar_: Greed of Zomato and the complicity of Swiggy in potential data theft.

A very very serious issue being raised by @mirchagali…",1171424923383820290#,Tue Sep 10 14:07:20 +0000 2019
RT @vinodkapri: वित्त मंत्री का अगला बयान आएगा कि Oyo rooms की वजह से रिएल एस्टेट में मंदी  और Zomato / Swiggy की वजह से रेस्टोरेंट में मं…,1171424796183130114#,Tue Sep 10 14:06:50 +0000 2019
RT @vinodkapri: वित्त मंत्री का अगला बयान आएगा कि Oyo rooms की वजह से रिएल एस्टेट में मंदी  और Zomato / Swiggy की वजह से रेस्टोरेंट में मं…,1171424769540911105#,Tue Sep 10 14:06:43 +0000 2019
@ChildrenofDelhi @SwiggyCares @swiggy_in For the distribution of remaining 85000 seed orbs we hav sought help of swiggy and they hav been kind enough to agree to consider our request. Once they decide we will proceed with distribution.,1171424764612661251#,Tue Sep 10 14:06:42 +0000 2019
RT @vinodkapri: वित्त मंत्री का अगला बयान आएगा कि Oyo rooms की वजह से रिएल एस्टेट में मंदी  और Zomato / Swiggy की वजह से रेस्टोरेंट में मं…,1171424746589716482#,Tue Sep 10 14:06:38 +0000 2019
"RT @muglikar_: Greed of Zomato and the complicity of Swiggy in potential data theft.

A very very serious issue being raised by @mirchagali…",1171424696035753984#,Tue Sep 10 14:06:26 +0000 2019
"RT @unacademy: @NetflixIndia @swiggy_in Okay guys, time to go back to class. 🤓",1171424642298343425#,Tue Sep 10 14:06:13 +0000 2019
RT @vinodkapri: वित्त मंत्री का अगला बयान आएगा कि Oyo rooms की वजह से रिएल एस्टेट में मंदी  और Zomato / Swiggy की वजह से रेस्टोरेंट में मं…,1171424609767325696#,Tue Sep 10 14:06:05 +0000 2019
RT @vinodkapri: वित्त मंत्री का अगला बयान आएगा कि Oyo rooms की वजह से रिएल एस्टेट में मंदी  और Zomato / Swiggy की वजह से रेस्टोरेंट में मं…,1171424572047904768#,Tue Sep 10 14:05:56 +0000 2019
@GuptaPrakashH @swiggy_in @ZomatoIN 😂😂,1171424498928607232#,Tue Sep 10 14:05:39 +0000 2019
RT @vinodkapri: वित्त मंत्री का अगला बयान आएगा कि Oyo rooms की वजह से रिएल एस्टेट में मंदी  और Zomato / Swiggy की वजह से रेस्टोरेंट में मं…,1171424479819386887#,Tue Sep 10 14:05:34 +0000 2019
"@ChildrenofDelhi @SwiggyCares @swiggy_in No Sir our Each One Plant One Initiative is very much on .. infact on Teachers Day we distributed around 1500 seed orbs amongst the teachers of Lotus Valley International School, so far we hav distributed around 15,000 seed orbs in Delhi NCR.",1171424406041575429#,Tue Sep 10 14:05:17 +0000 2019
RT @vinodkapri: वित्त मंत्री का अगला बयान आएगा कि Oyo rooms की वजह से रिएल एस्टेट में मंदी  और Zomato / Swiggy की वजह से रेस्टोरेंट में मं…,1171424402799386624#,Tue Sep 10 14:05:16 +0000 2019
@aajtak वित्त मंत्री का अगला बयान आएगा कि Oyo rooms की वजह से रिएल एस्टेट में मंदी  और Zomato / Swiggy की वजह से रेस्टोरेंट में मंदी आई है।,1171424097248534529#,Tue Sep 10 14:04:03 +0000 2019
RT @vinodkapri: वित्त मंत्री का अगला बयान आएगा कि Oyo rooms की वजह से रिएल एस्टेट में मंदी  और Zomato / Swiggy की वजह से रेस्टोरेंट में मं…,1171424049135620097#,Tue Sep 10 14:03:51 +0000 2019
RT @vinodkapri: वित्त मंत्री का अगला बयान आएगा कि Oyo rooms की वजह से रिएल एस्टेट में मंदी  और Zomato / Swiggy की वजह से रेस्टोरेंट में मं…,1171424013257605125#,Tue Sep 10 14:03:43 +0000 2019
@Amul_Ice_Cream @swiggy_in Looping  to know the charges above mrp on ice cream varieties,1171423959050358785#,Tue Sep 10 14:03:30 +0000 2019
RT @vinodkapri: वित्त मंत्री का अगला बयान आएगा कि Oyo rooms की वजह से रिएल एस्टेट में मंदी  और Zomato / Swiggy की वजह से रेस्टोरेंट में मं…,1171423955711737859#,Tue Sep 10 14:03:29 +0000 2019
RT @vinodkapri: वित्त मंत्री का अगला बयान आएगा कि Oyo rooms की वजह से रिएल एस्टेट में मंदी  और Zomato / Swiggy की वजह से रेस्टोरेंट में मं…,1171423935121879040#,Tue Sep 10 14:03:24 +0000 2019
"RT @bhs7rocks: Must read this by ⁦@mirchagalib⁩ and ⁦@MatruBhakt

⁩ Greed of Zomato and the complicity of Swiggy in potential data theft ht…",1171423910929125377#,Tue Sep 10 14:03:19 +0000 2019
RT @vinodkapri: वित्त मंत्री का अगला बयान आएगा कि Oyo rooms की वजह से रिएल एस्टेट में मंदी  और Zomato / Swiggy की वजह से रेस्टोरेंट में मं…,1171423810861461505#,Tue Sep 10 14:02:55 +0000 2019
RT @vinodkapri: वित्त मंत्री का अगला बयान आएगा कि Oyo rooms की वजह से रिएल एस्टेट में मंदी  और Zomato / Swiggy की वजह से रेस्टोरेंट में मं…,1171423759791620099#,Tue Sep 10 14:02:42 +0000 2019
RT @vinodkapri: वित्त मंत्री का अगला बयान आएगा कि Oyo rooms की वजह से रिएल एस्टेट में मंदी  और Zomato / Swiggy की वजह से रेस्टोरेंट में मं…,1171423652065136640#,Tue Sep 10 14:02:17 +0000 2019
RT @vinodkapri: वित्त मंत्री का अगला बयान आएगा कि Oyo rooms की वजह से रिएल एस्टेट में मंदी  और Zomato / Swiggy की वजह से रेस्टोरेंट में मं…,1171423424163368962#,Tue Sep 10 14:01:22 +0000 2019
